CNPJ	DATA_REF	CS_ALVO
1442230000173	2017-02	0
29526639000197	2017-01	0
29635810000104	2016-09	0
79411229000179	2016-07	1
18312913000109	2017-05	0
19612896000198	2016-09	0
11162127000123	2016-09	0
10709119000191	2017-03	0
4943735000100	2017-04	0
12616638000130	2016-11	0
5464019000102	2016-09	0
2525801000104	2017-03	0
3614341000145	2017-03	0
18865759000100	2017-03	0
23650317000179	2016-11	0
22634491000165	2016-09	0
20447042000182	2017-01	0
23253761000150	2016-07	0
10583442000161	2017-02	0
14901385000172	2017-05	0
151923000144	2017-05	1
9290914000109	2016-10	0
62160635000103	2016-10	0
51361053000179	2016-10	0
4909899000110	2016-10	0
2751952000172	2017-03	0
11958680000177	2016-10	1
26454530000101	2017-01	1
23218196000190	2017-03	0
833315000110	2017-04	0
21758666000183	2016-08	0
21813383000197	2016-08	0
27000439000251	2017-03	0
464047000106	2016-07	1
76194539000190	2016-07	0
12845114000111	2017-04	0
11276657000100	2017-03	0
3207555000105	2017-04	1
71710412000163	2016-12	0
18757191000104	2016-08	0
14596211000143	2017-04	0
68406156000100	2016-09	0
6107079000130	2017-03	0
12955863000100	2017-01	0
16644434000164	2016-12	0
2077122000101	2017-01	0
12114579000100	2016-08	0
8020816000199	2017-01	0
10367355000177	2017-02	0
14536444000150	2017-04	0
80524986000138	2017-02	0
7586859000173	2017-04	1
14758457000174	2016-08	0
5351947000160	2016-11	0
12390850000122	2016-12	0
1365698000101	2016-09	0
8675243000131	2016-10	0
24563620000288	2017-03	0
17778214000196	2016-09	0
22995763000152	2016-12	0
5793133000186	2017-05	0
85020790000120	2017-02	0
3948912000188	2017-05	1
11032727000177	2017-02	0
17914859000370	2016-08	0
7935093000195	2016-10	0
19766024000184	2016-08	0
3613570000145	2017-03	0
14040847000104	2016-09	0
24451836000170	2016-10	0
15572503000109	2016-10	0
11348427000100	2016-10	0
3131833000180	2017-05	0
7616362000150	2016-12	0
1937526000165	2016-08	0
5228957000103	2017-02	0
26349530000133	2017-02	0
58351644000104	2017-04	0
61381349000105	2017-04	0
11344412000165	2016-07	0
346688000247	2017-01	0
75096180000156	2017-01	1
7039226000145	2017-03	0
13531917000164	2016-08	0
1792775000100	2016-10	0
10815590000164	2016-09	0
24153373000160	2017-04	0
4028337000168	2017-06	0
18822591000148	2016-09	0
10369335000135	2016-07	0
25297260000100	2017-05	0
1370125000176	2017-01	0
19251468000187	2016-09	0
26363202000191	2017-02	0
8469422000112	2017-05	0
27435233000173	2017-05	0
22996786000181	2017-04	0
21460719000185	2017-03	0
14817235000185	2017-04	0
10438580000157	2016-09	0
22200223000135	2017-05	0
11055064000106	2017-03	0
18053527000140	2017-03	0
11783505000196	2017-04	0
10934653000100	2017-02	0
14298013000101	2016-11	1
20718477000114	2016-10	0
17336032000165	2016-12	0
5807926000107	2017-02	0
14842752000104	2016-08	0
18429034000161	2017-04	0
61891610000117	2016-08	0
17696481000114	2016-11	0
94157823000179	2017-06	0
17888834000188	2017-02	0
5887362000160	2017-05	0
10313833000166	2016-11	0
21140533000149	2017-04	0
10443996000163	2017-05	0
4459422000180	2016-09	0
704649000193	2017-03	0
4384088000143	2017-02	0
24995782000104	2017-05	0
11339674000131	2016-11	0
8487029000151	2016-10	0
35970318000180	2017-02	0
13229365000134	2016-09	1
19337316000100	2016-11	0
3099333000108	2016-09	0
7570293000191	2016-09	0
4099561000140	2016-11	0
22452665000179	2016-10	1
5925609000195	2016-07	1
60578101000176	2017-04	0
12822493000124	2016-11	0
56668957000165	2017-05	0
12700154000175	2017-05	0
10295546000170	2017-02	0
4545735000151	2016-10	0
24753555000172	2016-11	0
5075996000118	2016-09	0
19468238000174	2016-08	0
8651197000130	2017-04	0
24081607000101	2017-03	0
15484349000113	2016-11	1
24068377000140	2017-04	0
18948447000152	2016-08	0
8665490000157	2017-05	0
20025636000103	2017-05	0
17712045000191	2016-08	0
14808863000102	2017-04	0
19393739000139	2016-08	0
50536929000108	2017-05	0
6324920000141	2016-08	0
26661210000114	2016-10	0
11728628000124	2017-03	0
81774721000150	2016-12	0
2931378000134	2017-05	0
17039178000149	2017-05	0
12667717000170	2016-12	0
15591964000129	2017-04	0
9583862000169	2016-08	0
21968307000150	2016-12	0
5272540000148	2016-07	1
84799659000140	2017-01	1
8496993000146	2016-09	0
10473483000103	2017-02	0
24432770000171	2016-11	0
8820424000104	2017-03	0
18999291000139	2016-10	0
22644960000127	2016-10	0
21348345000100	2016-10	1
14027827000101	2017-04	0
1357641000160	2016-08	0
7040326000191	2017-01	0
27517150000123	2016-08	0
1333858000130	2017-03	1
4445972000140	2017-04	0
10534904000150	2017-06	1
13977473000195	2017-01	0
92132489000173	2017-05	0
4666836000180	2017-04	0
2993993000175	2016-09	1
3232777000170	2017-01	0
8811625000145	2017-02	0
20383144000181	2016-12	0
18124854000145	2017-06	0
8742976000141	2017-01	0
35867456000138	2016-12	0
9616427000193	2017-04	0
24365409000170	2017-05	1
26471831000135	2016-11	0
5834355000108	2017-03	0
23177047000120	2017-06	0
13586852000154	2016-10	0
7969928000128	2016-12	0
66530916000161	2016-09	0
23549961000155	2017-04	0
58195850000172	2016-11	0
7922699000196	2016-12	0
74853482000169	2016-07	0
21626892000100	2016-11	0
8759525000117	2017-03	0
880240000128	2016-08	0
9019996000151	2016-09	0
54045901000129	2016-10	0
73256521000188	2016-09	0
1647828000107	2017-05	0
13141000149	2016-12	0
11346024000113	2017-02	0
22674111000116	2016-10	0
22834939000194	2016-11	0
48217939000139	2016-09	0
22163539000102	2017-04	0
63772420000106	2017-01	0
10604982000184	2017-05	0
28401081000150	2017-04	1
11456115000101	2016-08	0
8009470000128	2017-02	0
33088337000151	2016-10	0
48611693000185	2017-05	0
17642597000170	2016-09	0
7011937000101	2017-05	0
698152000100	2016-12	0
14699577000148	2017-02	0
15839440000104	2016-09	0
1611687000164	2016-10	1
25243841000150	2017-04	0
22503376000151	2016-12	0
59205195000159	2017-05	0
35533132000163	2016-11	0
4622177000180	2016-07	0
19691942000191	2016-11	0
13204174000118	2017-02	0
10980352000104	2017-01	0
11632628000126	2017-01	0
61906087000155	2017-03	0
9569217000191	2016-12	0
3444811000170	2017-02	0
44914620000101	2016-09	0
17284417000126	2016-10	0
6310298000112	2016-07	0
8364506000191	2017-05	0
18843480000118	2017-05	0
87547303000107	2017-04	0
63358519000166	2016-07	0
8574251000191	2017-05	0
11165920000186	2017-01	0
2424716000141	2017-02	0
12501387000149	2017-05	0
16444922000128	2017-04	0
7764973000146	2017-05	0
40445728000141	2016-11	0
24743459000143	2016-12	0
12184218000122	2016-12	0
20310776000115	2016-12	0
8957823000111	2016-09	0
15615109000100	2017-01	0
22306963000150	2017-04	0
15527792000124	2017-04	0
19295953000152	2016-10	1
12727922000184	2016-09	0
7452107000110	2017-03	0
9241434000158	2016-09	0
9495677000112	2017-01	0
2501012000125	2017-03	0
53450953000118	2017-05	0
23106494000199	2016-10	0
73865321000122	2016-08	0
71231104000155	2017-01	0
17868848000130	2016-07	0
21473789000178	2017-02	0
11177147000178	2016-11	0
24270945000191	2017-04	0
21698464000193	2016-10	1
10395118000110	2017-01	0
13634875000197	2017-03	0
55286173000100	2017-06	0
95821310000183	2017-01	0
66882820000162	2017-01	0
931390000113	2016-07	0
61865366000118	2016-08	0
356361000175	2017-03	1
24283680000166	2017-06	0
9581808000184	2016-11	0
23521897000102	2016-09	0
17357987000107	2016-12	0
20372999000107	2016-11	0
20968143000107	2016-12	0
13361666000206	2016-07	0
20103820000116	2016-09	0
13019981000160	2016-07	0
7318672000199	2016-07	1
10757602000141	2017-01	1
618825000174	2016-11	0
26684179000137	2017-05	0
21901505000105	2016-11	0
60486792000188	2016-08	0
13501231000120	2016-08	1
9525398000154	2016-09	0
950645000195	2017-01	0
27235411000112	2017-01	0
14232519000100	2017-04	0
9182217000134	2016-10	0
15442229000153	2017-06	0
11108444000161	2017-03	0
22826375000148	2017-05	0
9581517000196	2017-04	0
1938746000103	2016-08	0
3873161000188	2016-08	0
50538362000109	2017-01	0
35729276000190	2016-08	0
18114899000139	2016-10	1
16910271000114	2016-12	0
2803081000193	2016-11	0
23457838000104	2016-09	0
91614016000140	2016-07	0
5036453000191	2016-08	0
21023688000103	2017-06	0
13897952000100	2016-11	0
3372718000105	2017-06	0
20263813000181	2017-04	0
8433042000128	2017-02	0
23542834000124	2016-10	0
13419024000121	2017-04	0
8620048000104	2017-05	0
4964731000108	2016-09	0
96783402000189	2016-09	0
24390617000129	2017-04	0
2476153000135	2017-06	0
21060677000195	2017-01	0
17862208000112	2017-06	0
3320011000147	2017-01	0
61997607000182	2017-03	0
23156498000181	2016-12	0
26251515000158	2017-01	0
1210800000108	2017-05	0
5116768000149	2017-01	0
49399447000174	2017-02	0
69304020000152	2017-01	1
12091428000176	2017-04	0
73833246000118	2017-04	0
20834463000166	2017-03	0
10473604000109	2016-07	0
14469988000147	2017-05	0
47414727000189	2016-09	0
2782834000121	2017-04	0
17325308000100	2017-02	0
13194570000101	2017-04	1
14449434000188	2016-08	0
21085522000103	2017-02	0
15723607000177	2016-11	0
17753901000157	2017-05	0
7053456000169	2017-01	0
9491217000116	2016-12	0
51943223000123	2016-07	0
19056180000151	2016-08	0
23341264000104	2017-01	0
13929867000178	2016-08	1
6233198000130	2017-02	0
14079283000113	2016-12	0
14101520000103	2016-09	0
16863747000103	2017-04	0
12075962000199	2016-09	0
23741895000110	2016-08	0
11295965000175	2016-08	1
2256827000196	2016-08	1
10569359000138	2016-08	0
7258115000120	2016-09	0
13201019000148	2016-09	1
4136296000123	2016-11	0
14646691000100	2016-11	0
22960144000122	2017-06	0
7022578000198	2016-12	0
9420950000140	2017-01	0
7607135000169	2017-02	1
18835404000160	2017-02	0
23284083000193	2017-05	1
11112974000183	2016-09	1
10333915000172	2016-10	0
19225105000177	2017-03	0
21052653000194	2016-08	0
94148541000105	2016-07	0
351964000184	2017-03	0
10724187000120	2016-09	1
9470597000102	2016-08	0
5620415000181	2017-03	0
13380310000120	2016-10	0
59309740000157	2016-12	0
17401034000190	2017-03	0
20069161000149	2016-10	0
20371263000114	2017-02	0
22613091000173	2016-12	0
5289266000110	2016-08	0
8724540000391	2017-04	0
8713624000400	2017-06	0
23627447000190	2017-01	0
10851576000116	2016-11	0
5797784000144	2016-09	0
75911792000155	2017-01	0
24164150000107	2017-06	0
27056243000106	2017-01	0
6538336000199	2016-07	0
8062613000165	2017-05	0
24227172000160	2016-10	0
8511882000161	2017-03	1
25374022000142	2017-02	0
825082000103	2016-08	0
5629577000180	2016-12	0
73690828000192	2017-04	0
18729322000131	2016-09	0
7800817000193	2016-12	0
22407270000154	2016-11	0
273783000268	2016-10	0
19184545000123	2017-01	1
26821886000128	2016-09	0
7695282000138	2017-03	0
15575022000157	2017-04	0
11988917000162	2017-06	0
10783479000133	2017-03	0
47243134000105	2017-01	0
23645103000104	2016-10	0
22933361000123	2016-09	0
1177864000146	2017-01	0
9310355000151	2016-11	0
19412845000112	2017-01	0
18864362000196	2017-04	0
24249732000188	2016-08	0
19785065000207	2016-07	0
3671082000194	2017-03	0
3230504000196	2017-02	0
15110694000197	2017-02	0
52595071000188	2017-04	0
13132744000101	2016-08	0
10405910000108	2017-03	0
17630587000115	2016-11	0
66144700000168	2017-05	0
9120273000144	2017-03	0
2567266000146	2017-02	0
23048461000130	2016-10	0
13092888000181	2017-01	0
8261248000118	2016-12	0
17339808000109	2017-03	0
10660603000173	2017-01	0
3122840000115	2017-05	0
22972105000145	2017-05	0
11367004000129	2017-02	0
18192877000197	2017-05	1
18828819000107	2016-12	0
8319995000160	2017-03	0
20015381000190	2017-06	0
10689181000169	2017-01	0
17751194000160	2016-08	0
9329534000130	2017-05	0
47351432000100	2016-09	0
26238564000150	2017-05	0
17089314000105	2017-04	0
22082893000102	2017-06	0
3888642000167	2017-04	0
7562858000199	2017-05	0
26484992000163	2017-05	0
20628429000135	2017-04	0
7843780000180	2017-01	0
54892377000121	2017-05	0
11517000186	2017-04	0
16687247000168	2016-08	0
31809056000115	2016-08	0
4590572000129	2017-01	0
24806033000191	2017-03	0
16096089000171	2017-03	0
3282303000132	2017-04	0
9065539000101	2017-02	0
11491780000136	2016-08	0
15444386000106	2017-06	0
12717039000103	2017-01	0
24890669000164	2017-03	0
20163486000196	2017-04	0
883713000140	2016-11	1
6229786000108	2017-02	0
17211040000185	2017-02	0
23852055000125	2017-03	0
4786621000101	2017-04	0
6298526000186	2017-05	0
26370649000198	2017-06	0
27031395000146	2017-04	0
8098291000104	2016-12	0
20448602000113	2016-10	0
17436233000134	2017-06	0
14136275000161	2017-04	0
10556725000114	2016-12	0
13114986000172	2017-03	1
8287425000135	2017-02	0
19899247000110	2016-09	0
83788968000151	2017-05	0
14236743000170	2017-06	0
8159157000176	2017-03	0
11140939000178	2017-05	0
35483122000160	2017-01	0
92212281000164	2016-11	0
19065172000171	2017-05	0
21231962000121	2016-10	0
23526996000179	2017-02	0
863532000152	2017-04	0
20751950000165	2016-12	0
17205815000100	2017-05	0
7862427000148	2017-06	0
4895056000102	2017-02	0
2000437000150	2016-12	0
26204285000176	2017-03	0
11113907000183	2017-04	0
9375586000143	2016-12	0
11235379000135	2017-01	0
10616836000179	2016-07	0
399721000116	2016-09	0
3370958000162	2016-08	0
22128760000111	2016-08	0
31970429000135	2017-06	0
8766929000138	2017-03	0
58285172000139	2017-04	0
72311822000102	2016-09	0
17472134000108	2017-05	0
14070151000120	2017-03	0
6813139000130	2017-06	0
7773118000100	2017-05	0
15413508000199	2017-02	0
11187004000147	2016-10	0
8789614000106	2016-11	0
3559923000176	2016-07	0
82319153000160	2017-04	0
3467117000178	2016-08	0
18111726000167	2016-10	0
8835222000136	2017-05	0
10894412000176	2016-08	0
19603683000108	2017-02	0
19575962000105	2017-06	0
10573201000131	2017-03	0
18563149000144	2017-01	0
20329263000156	2016-12	0
9912625000102	2016-10	0
1917051000145	2017-01	0
1600370000122	2016-12	0
9531707000107	2017-05	0
6351994000177	2016-10	1
1100507000180	2016-10	0
20782496000100	2017-06	0
15344315000123	2016-11	1
11257019000134	2017-06	0
26972098000132	2017-04	0
19490053000166	2017-04	0
19322492000160	2016-12	0
26332112000133	2016-10	0
23909514000160	2017-05	0
13219207000101	2016-12	0
1957904000172	2017-04	1
12435502000124	2016-07	0
18863938000109	2017-02	0
85043586000124	2016-07	0
3238312000126	2016-11	0
24150825000150	2016-08	0
22247836000128	2016-12	1
56292790000180	2016-11	0
12459502000164	2017-03	0
10706822000146	2017-02	0
22882129000103	2017-05	0
89691059000187	2016-08	0
22862564000176	2017-02	0
42853846000114	2017-06	0
26103559000130	2016-10	0
16555198000100	2016-09	0
24940357000118	2017-05	0
18698575000195	2017-02	0
81856866000109	2017-01	0
18563318000146	2016-10	0
10530623000120	2016-08	0
10368940000191	2016-12	0
20817803000140	2016-09	0
5981419000357	2017-04	0
18946372000170	2017-02	1
11876602000123	2016-08	0
24094217000176	2016-09	0
20680711000161	2016-12	0
7688188000151	2016-09	0
3384602000188	2017-04	0
17541854000188	2017-02	0
17501353000178	2016-10	0
8985899000150	2017-04	0
14183468000173	2016-07	0
18359098000133	2017-03	0
23119590000171	2016-08	0
22030608000100	2017-04	0
69061877000199	2017-02	0
17910362000112	2017-02	1
15110315000169	2017-03	0
1008373000171	2017-05	0
15280843000166	2016-12	0
64481138000132	2016-12	0
23287828000178	2017-03	0
14957643000132	2016-12	0
19099887000145	2016-12	1
7865770000146	2017-05	0
24729584000107	2016-10	0
2343418000127	2017-01	0
35320258000150	2017-04	0
4667501000187	2017-02	0
7509356000102	2017-04	0
10171730000109	2017-04	0
10916172000163	2016-09	0
23996701000128	2017-05	1
8587762000148	2016-09	0
2079300000133	2017-06	0
2593843000174	2016-09	0
4354658000152	2017-01	0
8298463000193	2017-05	0
23494756000130	2017-02	0
373439000160	2017-05	0
22093161000100	2016-08	0
11482691000123	2016-12	0
8365582000111	2016-09	0
7523884000108	2016-12	0
6375997000140	2017-06	0
17044964000134	2016-09	0
13669973000160	2016-12	0
8628899000101	2017-05	0
9113922000180	2016-08	0
22073374000170	2016-10	0
92717198000147	2016-10	0
31094931000120	2017-03	0
26234601000152	2016-10	0
23289560000103	2016-12	0
25336132000110	2016-10	0
8023304000186	2016-11	1
13343073000128	2016-09	0
15310838000159	2016-09	0
11511404000166	2016-11	0
20316106000106	2016-11	0
15784365000121	2017-05	0
3876076000173	2017-03	0
5118680000166	2017-05	0
94663325000106	2017-03	0
17730762000146	2016-07	0
12295435000190	2016-09	1
17397930000123	2017-03	0
9165548000166	2016-08	0
23387157000117	2016-09	0
3841454000183	2016-07	0
5149647000101	2017-01	1
21146348000161	2016-09	1
10542159000191	2016-12	0
15295238000169	2017-06	0
24491353000108	2016-12	0
5282216000100	2016-11	1
10505935000183	2016-08	0
1917660000102	2016-12	0
23790773000114	2016-12	0
38979514000103	2017-02	0
12326368000123	2017-06	1
21319065000174	2017-05	0
5999549000155	2017-04	0
9277792000110	2017-01	0
23405160000116	2016-08	1
19679070000146	2017-01	0
9318557000140	2017-01	0
14172228000173	2017-05	0
26609869000121	2016-09	0
43304187000120	2017-01	0
9468152000198	2017-04	0
16808945000174	2017-04	0
20231344000119	2016-09	0
74399924000149	2017-05	0
62601463000166	2017-02	0
6084380000176	2017-03	0
20200467000192	2017-01	0
16849701000130	2016-11	0
15268534000170	2016-09	0
15795196000125	2016-09	0
10938039000108	2017-05	1
26519662000166	2017-04	0
6644451000148	2016-09	0
41541319000101	2016-11	0
19680082000190	2016-08	0
11989281000173	2017-04	0
4312811000189	2016-11	0
6198049000187	2016-12	0
18863048000199	2017-06	0
36396505000164	2016-07	0
24189296000107	2017-06	0
24244270000106	2016-12	0
11580120000121	2016-07	0
16927565000159	2016-07	0
11850259000148	2017-04	0
11295450000175	2016-09	0
22653381000140	2017-03	0
9616280000131	2017-03	1
22094091000104	2017-04	0
19370901000101	2017-02	0
5016264000157	2017-06	0
58860875000143	2016-11	0
9328994000144	2016-11	0
3442446000164	2017-03	0
3427031000111	2016-08	0
20296855000119	2016-11	0
23584453000108	2017-05	0
7021226000118	2016-10	0
27285061000107	2017-04	0
7755174000103	2016-12	0
8922876000105	2016-12	0
13481830000120	2017-01	0
19011399000134	2016-12	0
21614099000191	2016-11	0
5021655000160	2017-04	1
4747726000143	2017-05	0
26771117000162	2017-01	1
82043928000118	2016-10	0
23228715000100	2017-03	0
21500774000151	2017-04	0
11352406000150	2017-02	0
26051015000172	2016-12	1
12803033000159	2017-01	0
288218000193	2016-12	0
9072267000169	2016-07	0
5246139000133	2017-04	0
4413040000116	2017-01	0
1265746000190	2016-08	0
16585470000102	2016-10	0
11693142000106	2017-05	0
25067495000105	2016-12	1
3713620000166	2017-05	0
21005040000104	2017-01	0
6150715000107	2017-04	0
18151758000196	2017-03	1
17490158000190	2016-10	0
4919356000184	2016-10	0
308823000189	2016-10	0
11063184000155	2016-10	0
10926992000136	2016-10	0
21697872000120	2017-05	1
14073762000122	2016-10	0
13002350000139	2017-02	0
72794316000103	2016-09	0
12528363000183	2016-12	0
2513313000179	2016-07	0
85288082000174	2017-02	1
1800587000186	2017-05	0
20189996000132	2017-02	0
23766679000120	2016-09	1
23751614000100	2016-08	0
4574981000131	2016-11	0
6328059000190	2017-05	0
4903395000193	2017-02	0
21490183000140	2016-11	0
